danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,track_genre
0.751,0.716,-9.592,0.0442,0.121,0.0,0.0845,0.903,122.732,147093,22,cantopop
0.59,0.318,-11.462,0.0311,0.692,0.0,0.114,0.222,136.359,198155,21,cantopop
0.689,0.702,-8.333,0.0413,0.598,0.0,0.133,0.884,110.008,208636,55,cantopop
0.576,0.705,-9.849,0.0674,0.394,0.0,0.508,0.507,144.634,216346,21,cantopop
0.63,0.328,-7.812,0.0306,0.833,0.0,0.149,0.3,136.928,248973,49,cantopop
0.537,0.621,-6.579,0.0307,0.0735,0.0,0.209,0.461,144.031,235509,22,cantopop
0.456,0.488,-10.64,0.213,0.258,0.0,0.259,0.354,129.887,282723,44,cantopop
0.488,0.327,-5.621,0.0303,0.619,0.0,0.18,0.13,139.253,243573,45,cantopop
0.69,0.406,-8.265,0.0345,0.57,5.35e-06,0.152,0.269,115.002,218506,21,cantopop
0.469,0.309,-10.688,0.0319,0.818,1.99e-06,0.104,0.347,204.931,197853,22,cantopop
0.656,0.384,-8.877,0.0313,0.775,0.0,0.187,0.197,99.945,268186,49,cantopop
0.639,0.5,-8.527,0.0335,0.408,0.0,0.121,0.294,172.085,244146,21,cantopop
0.399,0.325,-12.539,0.0359,0.416,0.0,0.196,0.194,184.592,282826,49,cantopop
0.317,0.483,-7.994,0.0314,0.658,0.0,0.103,0.505,159.223,261800,43,cantopop
0.552,0.553,-6.68,0.0318,0.425,0.0,0.0978,0.379,73.032,233800,32,cantopop
0.448,0.355,-9.437,0.025,0.77,0.0,0.298,0.273,74.182,210000,52,cantopop
0.576,0.344,-12.121,0.028,0.631,0.0,0.372,0.314,76.991,262320,45,cantopop
0.536,0.282,-13.917,0.0358,0.862,0.0265,0.0987,0.205,123.705,279677,52,cantopop
0.646,0.39,-13.96,0.0436,0.532,0.0,0.114,0.327,133.14,242120,48,cantopop
0.662,0.555,-7.458,0.0383,0.435,0.0,0.0836,0.392,93.986,274333,21,cantopop
0.601,0.324,-11.209,0.033,0.847,0.0,0.105,0.255,146.094,191160,45,cantopop
0.736,0.502,-9.948,0.0263,0.371,1.33e-05,0.109,0.601,77.025,320102,40,cantopop
0.562,0.405,-11.091,0.0278,0.0545,1.29e-06,0.194,0.328,92.303,201346,21,cantopop
0.284,0.273,-12.115,0.0328,0.498,0.000248,0.106,0.139,143.084,231640,39,cantopop
0.595,0.357,-14.018,0.053,0.64,0.0307,0.668,0.695,123.021,192785,28,cantopop
0.646,0.401,-8.362,0.027,0.617,0.0,0.186,0.29,109.978,278000,42,cantopop
0.328,0.654,-10.616,0.0481,0.00178,0.125,0.214,0.421,168.379,144743,26,cantopop
0.513,0.543,-7.688,0.0258,0.466,0.0,0.136,0.193,83.358,242973,20,cantopop
0.652,0.563,-11.016,0.0334,0.311,0.000459,0.239,0.533,98.406,186241,27,cantopop
0.265,0.373,-11.367,0.0298,0.86,9.92e-05,0.765,0.115,87.622,244173,23,cantopop
0.437,0.473,-7.669,0.0342,0.765,0.0,0.296,0.228,131.434,758307,48,cantopop
0.664,0.446,-9.148,0.0321,0.417,1.85e-05,0.0975,0.211,118.043,215000,20,cantopop
0.545,0.349,-10.584,0.027,0.733,0.0,0.115,0.327,81.112,255080,21,cantopop
0.604,0.632,-5.978,0.0435,0.000214,2.36e-05,0.139,0.0964,105.078,76709,31,cantopop
0.4,0.404,-12.444,0.0279,0.847,0.00709,0.0842,0.419,174.829,226493,21,cantopop
0.368,0.754,-4.893,0.317,0.166,0.0,0.112,0.522,170.029,185032,67,cantopop
0.586,0.42,-13.362,0.04,0.339,0.0,0.816,0.458,76.219,194129,26,cantopop
0.751,0.783,-5.79,0.0267,0.256,0.0,0.117,0.466,117.043,189280,21,cantopop
0.509,0.411,-9.432,0.0321,0.564,0.0105,0.264,0.362,172.119,208680,21,cantopop
0.464,0.269,-14.555,0.0423,0.688,0.00359,0.708,0.255,137.28,181849,29,cantopop
0.49,0.509,-6.478,0.0271,0.223,0.0,0.126,0.205,160.031,328699,45,cantopop
0.445,0.527,-11.115,0.0323,0.058,5.6e-06,0.362,0.485,95.034,168840,21,cantopop
0.51,0.573,-9.231,0.0601,0.0372,0.000252,0.19,0.675,132.503,120037,27,cantopop
0.555,0.384,-10.133,0.0318,0.535,0.0,0.155,0.34,129.995,234461,44,cantopop
0.585,0.447,-8.246,0.0267,0.576,0.0,0.095,0.619,132.884,160200,20,cantopop
0.511,0.571,-5.669,0.04,0.434,0.0,0.0799,0.274,157.847,284000,51,cantopop
0.578,0.485,-9.573,0.0307,0.498,1.12e-05,0.368,0.127,132.106,242506,20,cantopop
0.519,0.28,-14.822,0.0366,0.444,1.42e-05,0.0878,0.254,112.04,232200,20,cantopop
0.55,0.481,-9.296,0.037,0.598,0.0,0.151,0.211,110.277,298173,20,cantopop
0.506,0.12,-15.763,0.049,0.795,5.07e-06,0.0864,0.394,97.685,174133,21,cantopop
0.632,0.399,-10.479,0.0404,0.762,0.0,0.12,0.246,138.002,250813,21,cantopop
0.69,0.4,-8.871,0.0345,0.818,0.0,0.112,0.7,143.965,179906,20,cantopop
0.315,0.303,-11.075,0.0375,0.584,4.59e-06,0.783,0.266,175.433,174400,21,cantopop
0.679,0.756,-6.376,0.046,0.188,0.0,0.116,0.266,142.002,223521,21,cantopop
0.597,0.503,-8.759,0.0273,0.234,0.0,0.196,0.236,87.913,257802,21,cantopop
0.494,0.474,-15.515,0.12,0.281,0.0,0.695,0.431,135.471,304457,21,cantopop
0.507,0.717,-6.331,0.0594,0.0793,0.0,0.0631,0.353,168.04,271983,22,cantopop
0.617,0.349,-13.376,0.0299,0.574,0.0,0.0987,0.297,82.387,238600,21,cantopop
0.477,0.403,-8.838,0.041,0.479,0.0,0.206,0.352,146.126,320106,43,cantopop
0.509,0.709,-8.361,0.0477,0.408,2.55e-05,0.356,0.631,91.014,203258,49,cantopop
0.571,0.288,-16.342,0.0301,0.305,2.43e-06,0.0883,0.279,144.137,238000,20,cantopop
0.557,0.635,-6.069,0.0244,0.0872,0.0017,0.103,0.197,80.018,233373,21,cantopop
0.47,0.276,-9.669,0.0338,0.877,0.0,0.111,0.292,151.959,244066,38,cantopop
0.431,0.687,-6.252,0.0493,0.586,0.0,0.3,0.351,141.811,271353,43,cantopop
0.589,0.584,-6.224,0.0263,0.406,0.0,0.327,0.317,82.152,246773,45,cantopop
0.361,0.846,-3.717,0.0337,0.132,6.53e-05,0.286,0.443,104.932,316991,47,cantopop
0.595,0.352,-10.345,0.0293,0.201,3.08e-06,0.143,0.139,120.006,239120,48,cantopop
0.665,0.551,-8.947,0.0593,0.404,0.021,0.0933,0.826,129.981,106985,27,cantopop
0.484,0.625,-5.241,0.0334,0.672,0.0,0.0796,0.308,140.051,262360,44,cantopop
0.586,0.578,-7.31,0.0396,0.687,0.0,0.109,0.261,113.917,260346,48,cantopop
0.628,0.472,-12.174,0.027,0.162,0.0015,0.207,0.51,136.199,234666,49,cantopop
0.648,0.322,-12.927,0.0307,0.474,0.00406,0.276,0.27,103.065,296933,47,cantopop
0.399,0.745,-6.595,0.0472,0.172,0.0,0.288,0.526,156.492,266327,46,cantopop
0.288,0.388,-9.664,0.0364,0.849,1.71e-06,0.0889,0.277,133.71,237613,39,cantopop
0.497,0.391,-13.104,0.0393,0.115,0.00184,0.0894,0.192,79.749,255280,44,cantopop
0.571,0.554,-7.539,0.0297,0.337,0.000118,0.0878,0.334,125.989,238693,45,cantopop
0.666,0.556,-8.574,0.0272,0.732,0.0,0.28,0.602,110.163,153146,22,cantopop
0.473,0.648,-5.542,0.0323,0.0617,0.0,0.0867,0.435,137.987,307422,48,cantopop
0.399,0.33,-9.826,0.0285,0.722,4.26e-06,0.134,0.163,83.085,304493,49,cantopop
0.631,0.324,-14.697,0.0333,0.39,0.000286,0.604,0.428,84.872,154610,26,cantopop
0.578,0.441,-6.738,0.0281,0.815,7.35e-06,0.106,0.456,139.921,207851,48,cantopop
0.388,0.381,-8.138,0.0262,0.737,0.0,0.136,0.254,86.549,254506,20,cantopop
0.456,0.499,-7.131,0.0338,0.542,0.0,0.203,0.37,100.188,210280,46,cantopop
0.616,0.336,-9.279,0.0309,0.724,0.0,0.2,0.19,135.905,219946,42,cantopop
0.299,0.268,-14.716,0.0319,0.806,0.000475,0.151,0.299,74.405,182466,21,cantopop
0.556,0.351,-7.168,0.0275,0.728,0.0,0.0877,0.236,83.926,262453,36,cantopop
0.601,0.493,-12.722,0.0504,0.307,0.485,0.365,0.361,137.731,142988,26,cantopop
0.501,0.606,-9.692,0.028,0.0123,0.0321,0.337,0.691,101.796,130207,27,cantopop
0.66,0.427,-11.012,0.0346,0.86,5.74e-06,0.131,0.339,124.505,237520,20,cantopop
0.576,0.52,-11.136,0.0345,0.785,0.0,0.0839,0.182,126.989,230986,46,cantopop
0.394,0.771,-6.079,0.0398,0.326,1.15e-06,0.11,0.307,157.072,290160,43,cantopop
0.303,0.422,-10.643,0.0297,0.825,0.000937,0.138,0.348,62.793,208493,22,cantopop
0.527,0.649,-7.73,0.0367,0.498,0.0,0.0781,0.251,150.119,194148,21,cantopop
0.436,0.721,-5.351,0.0559,0.471,0.0,0.138,0.412,202.016,267333,50,cantopop
0.672,0.322,-12.736,0.0266,0.704,0.0,0.174,0.303,109.456,285173,47,cantopop
0.524,0.433,-9.034,0.0359,0.69,0.0,0.11,0.101,110.218,198333,48,cantopop
0.591,0.338,-11.071,0.0327,0.712,0.0,0.103,0.22,135.836,206818,20,cantopop
0.522,0.645,-8.301,0.0331,0.111,4.27e-06,0.332,0.382,114.154,279733,20,cantopop
0.622,0.514,-4.853,0.0308,0.184,0.0,0.102,0.0949,142.091,211213,50,cantopop
0.434,0.446,-6.635,0.0251,0.705,0.0,0.203,0.278,74.036,207293,20,cantopop
0.625,0.4,-14.42,0.0259,0.815,0.0,0.0961,0.513,96.08,266493,20,cantopop
0.528,0.253,-14.869,0.0275,0.52,0.00373,0.286,0.263,95.033,235200,20,cantopop
0.72,0.334,-9.754,0.0373,0.814,0.0,0.154,0.395,96.046,230537,47,cantopop
0.597,0.431,-7.332,0.0286,0.361,0.0,0.113,0.335,124.059,281826,20,cantopop
0.809,0.62,-10.469,0.0538,0.298,0.0,0.144,0.872,119.994,242533,20,cantopop
0.361,0.432,-8.09,0.044,0.188,0.0,0.102,0.277,129.653,477280,20,cantopop
0.748,0.384,-11.217,0.0317,0.688,0.0,0.16,0.387,113.982,257306,47,cantopop
0.746,0.667,-10.57,0.0692,0.279,0.0,0.229,0.88,126.732,178906,20,cantopop
0.518,0.449,-9.659,0.032,0.626,0.00178,0.207,0.382,133.886,254008,48,cantopop
0.628,0.368,-11.15,0.04,0.487,0.0,0.326,0.139,126.01,349000,20,cantopop
0.319,0.198,-11.611,0.0402,0.942,8.65e-06,0.0817,0.287,62.925,308053,72,cantopop
0.67,0.36,-8.519,0.0319,0.85,0.0,0.179,0.395,76.001,202093,38,cantopop
0.652,0.368,-9.929,0.0317,0.654,0.0,0.115,0.314,121.97,274653,46,cantopop
0.539,0.322,-9.629,0.0368,0.948,6.17e-06,0.0943,0.317,118.459,264977,29,cantopop
0.716,0.56,-8.42,0.0348,0.292,1.2e-05,0.116,0.743,127.997,215680,51,cantopop
0.576,0.465,-11.99,0.0353,0.643,5.5e-06,0.336,0.305,135.913,266000,48,cantopop
0.696,0.493,-8.644,0.0437,0.709,0.0,0.104,0.371,118.004,224880,47,cantopop
0.581,0.669,-8.146,0.0619,0.0652,0.000736,0.0809,0.908,134.829,144666,28,cantopop
0.523,0.346,-9.312,0.0252,0.612,0.00176,0.0839,0.506,66.14,133893,28,cantopop
0.744,0.264,-12.333,0.0327,0.92,0.0,0.116,0.495,111.94,240132,29,cantopop
0.607,0.212,-14.46,0.0452,0.919,0.00111,0.106,0.561,131.453,129600,27,cantopop
0.646,0.435,-5.847,0.0271,0.568,0.0,0.145,0.379,110.895,207012,35,cantopop
0.453,0.431,-12.33,0.0316,0.196,0.0,0.101,0.197,135.568,280000,20,cantopop
0.475,0.322,-12.372,0.0332,0.927,6.04e-05,0.119,0.276,83.89,267933,42,cantopop
0.727,0.733,-7.499,0.0334,0.313,0.0,0.102,0.971,129.381,177680,35,cantopop
0.625,0.291,-11.563,0.0309,0.849,4.36e-06,0.212,0.348,166.09,251160,40,cantopop
0.358,0.267,-13.233,0.079,0.854,2.77e-05,0.368,0.152,143.927,305733,19,cantopop
0.703,0.415,-14.916,0.0312,0.0601,3.02e-06,0.103,0.36,117.984,213200,42,cantopop
0.483,0.934,-3.768,0.0679,0.0101,1.32e-05,0.149,0.54,160.162,268000,20,cantopop
0.331,0.244,-11.827,0.032,0.809,6.51e-06,0.288,0.336,176.612,260173,47,cantopop
0.46,0.747,-6.249,0.0313,0.0669,7.65e-06,0.109,0.259,139.83,235349,40,cantopop
0.522,0.446,-8.113,0.0289,0.771,5.16e-06,0.121,0.283,124.308,250416,47,cantopop
0.555,0.498,-7.94,0.0285,0.16,0.0,0.192,0.187,136.962,271093,43,cantopop
0.531,0.484,-7.215,0.0326,0.332,3.06e-06,0.103,0.335,139.944,253668,45,cantopop
0.534,0.736,-3.539,0.0283,0.624,0.0,0.0783,0.483,143.022,260519,43,cantopop
0.574,0.902,-3.75,0.0421,0.202,1.41e-06,0.0261,0.471,125.455,343066,20,cantopop
0.666,0.62,-9.431,0.0488,0.11,2.52e-06,0.496,0.646,144.925,206666,21,cantopop
0.498,0.477,-9.477,0.0322,0.228,6.01e-06,0.19,0.168,75.986,258600,20,cantopop
0.367,0.414,-9.661,0.0266,0.34,0.0,0.105,0.183,86.342,274213,19,cantopop
0.729,0.86,-11.325,0.0502,0.771,0.000145,0.12,0.697,141.746,241520,19,cantopop
0.79,0.167,-13.743,0.0363,0.506,0.00222,0.109,0.225,94.522,224066,45,cantopop
0.425,0.237,-11.4,0.0533,0.785,0.0,0.071,0.543,73.196,120255,27,cantopop
0.728,0.621,-8.254,0.213,0.254,0.000239,0.0404,0.871,165.995,228901,41,cantopop
0.592,0.209,-12.628,0.0467,0.915,0.0,0.111,0.323,86.513,64378,27,cantopop
0.493,0.396,-8.094,0.029,0.707,9.28e-06,0.363,0.189,74.886,242840,44,cantopop
0.628,0.393,-12.63,0.0362,0.799,0.0,0.33,0.173,120.508,231800,20,cantopop
0.549,0.478,-6.186,0.0276,0.783,0.0,0.255,0.341,125.917,218733,20,cantopop
0.555,0.348,-15.245,0.0294,0.78,0.00137,0.115,0.566,138.087,201040,20,cantopop
0.577,0.203,-19.308,0.0284,0.356,0.00063,0.154,0.63,170.131,294226,20,cantopop
0.71,0.191,-13.045,0.0366,0.918,2.78e-05,0.107,0.269,112.049,226133,36,cantopop
0.59,0.511,-6.714,0.0275,0.26,0.0,0.0862,0.45,118.12,198304,20,cantopop
0.269,0.338,-12.757,0.0393,0.703,4.54e-06,0.617,0.341,97.982,601144,40,cantopop
0.488,0.48,-9.782,0.0297,0.0487,3.84e-05,0.188,0.137,135.813,274666,20,cantopop
0.569,0.496,-10.166,0.0296,0.715,1.58e-05,0.175,0.219,139.987,289240,20,cantopop
0.671,0.505,-9.034,0.0241,0.423,0.0,0.287,0.633,100.979,263200,20,cantopop
0.587,0.568,-6.182,0.0333,0.451,0.0,0.254,0.754,166.538,226493,19,cantopop
0.631,0.784,-6.347,0.0481,0.199,0.0,0.163,0.605,124.053,224032,46,cantopop
0.647,0.505,-10.802,0.0536,0.677,0.0,0.0971,0.502,76.476,203137,50,cantopop
0.838,0.501,-7.229,0.0472,0.733,6.44e-06,0.11,0.693,129.969,189041,49,cantopop
0.701,0.682,-7.939,0.0677,0.28,0.0,0.151,0.669,146.074,223320,20,cantopop
0.7,0.515,-7.712,0.0236,0.257,0.0,0.229,0.664,98.171,313200,20,cantopop
0.705,0.279,-14.509,0.0268,0.559,1.3e-06,0.0725,0.381,96.286,284173,19,cantopop
0.631,0.379,-12.162,0.0357,0.561,0.000453,0.284,0.572,104.951,161228,31,cantopop
0.549,0.618,-7.961,0.0309,0.842,0.0,0.113,0.474,111.996,210724,44,cantopop
0.484,0.474,-8.064,0.0363,0.8,0.0,0.0877,0.35,101.907,272933,51,cantopop
0.729,0.589,-6.1,0.0319,0.769,0.0,0.155,0.478,99.087,232765,34,cantopop
0.551,0.46,-8.049,0.0402,0.592,3.9e-06,0.101,0.253,134.406,278293,52,cantopop
0.485,0.623,-5.793,0.0269,0.0283,0.0,0.0919,0.263,77.02,296106,44,cantopop
0.551,0.422,-7.447,0.0302,0.491,0.0,0.0963,0.172,131.655,266333,48,cantopop
0.529,0.667,-6.194,0.0328,0.382,0.0,0.1,0.331,143.925,276146,38,cantopop
0.512,0.169,-16.756,0.0354,0.892,1.3e-06,0.109,0.287,135.854,206117,49,cantopop
0.567,0.237,-13.256,0.0442,0.951,0.0042,0.276,0.441,106.124,125093,27,cantopop
0.561,0.831,-8.136,0.0349,0.444,0.12,0.0684,0.939,142.054,125088,29,cantopop
0.605,0.546,-10.652,0.0757,0.435,0.127,0.209,0.897,143.821,117956,26,cantopop
0.38,0.265,-9.173,0.0544,0.956,1.01e-05,0.35,0.324,207.521,274603,41,cantopop
0.424,0.293,-9.894,0.0749,0.874,0.0,0.114,0.0896,123.841,257266,32,cantopop
0.545,0.324,-13.668,0.0284,0.361,0.0,0.129,0.159,141.956,375733,48,cantopop
0.665,0.567,-7.465,0.0342,0.504,0.0,0.112,0.204,122.003,246800,30,cantopop
0.712,0.728,-10.332,0.0499,0.794,0.000419,0.0942,0.564,128.009,209280,33,cantopop
0.362,0.785,-6.05,0.0465,0.209,0.0,0.111,0.27,76.485,346247,51,cantopop
0.491,0.118,-20.243,0.0331,0.783,7.57e-05,0.145,0.137,82.409,246373,22,cantopop
0.654,0.521,-7.958,0.0289,0.382,2.27e-06,0.107,0.629,142.055,217280,20,cantopop
0.587,0.501,-8.9,0.0394,0.531,0.0,0.118,0.419,136.081,232160,19,cantopop
0.527,0.539,-5.331,0.0277,0.581,0.0,0.154,0.229,126.885,284000,21,cantopop
0.503,0.586,-6.718,0.0559,0.572,0.0,0.847,0.577,173.919,242000,45,cantopop
0.418,0.345,-9.795,0.0354,0.767,0.0,0.176,0.215,172.006,235892,45,cantopop
0.616,0.235,-13.661,0.0297,0.666,6.84e-05,0.0894,0.151,80.1,274786,20,cantopop
0.507,0.32,-9.668,0.0319,0.868,0.0,0.176,0.352,85.464,162000,36,cantopop
0.617,0.553,-8.072,0.027,0.591,2.81e-05,0.237,0.206,111.92,276973,40,cantopop
0.432,0.367,-9.215,0.029,0.478,0.000123,0.188,0.28,137.016,250506,20,cantopop
0.796,0.587,-11.021,0.0303,0.49,8.37e-06,0.0977,0.837,122.233,232106,40,cantopop
0.548,0.491,-5.761,0.0236,0.596,0.0,0.144,0.417,82.071,228530,46,cantopop
0.38,0.595,-12.304,0.0361,0.0703,0.0,0.0718,0.571,147.092,164533,20,cantopop
0.523,0.346,-6.493,0.0313,0.805,0.0,0.118,0.343,132.112,257000,19,cantopop
0.482,0.409,-10.756,0.0345,0.693,0.0,0.103,0.332,147.819,221722,20,cantopop
0.639,0.365,-12.299,0.0495,0.722,7.64e-06,0.134,0.261,76.004,258426,20,cantopop
0.5,0.677,-7.879,0.0428,0.114,0.0,0.0971,0.552,148.017,210810,20,cantopop
0.505,0.338,-11.997,0.0272,0.674,1.07e-05,0.146,0.0986,109.73,282960,20,cantopop
0.695,0.634,-8.288,0.0297,0.53,0.0,0.0964,0.693,109.02,222440,20,cantopop
0.46,0.644,-8.347,0.0296,0.0535,0.0,0.0797,0.611,155.329,235746,21,cantopop
0.626,0.525,-8.471,0.0324,0.731,6.45e-06,0.0927,0.502,134.984,222490,20,cantopop
0.568,0.294,-8.516,0.0267,0.814,0.0,0.2,0.394,79.944,240226,20,cantopop
0.511,0.348,-10.044,0.0309,0.781,0.0,0.202,0.221,167.865,260146,19,cantopop
0.532,0.443,-9.69,0.0269,0.674,0.0,0.117,0.19,151.996,241062,48,cantopop
0.591,0.329,-10.682,0.0312,0.65,0.0,0.117,0.313,109.955,230613,20,cantopop
0.559,0.428,-6.681,0.033,0.736,0.0,0.0753,0.204,148.078,245000,20,cantopop
0.366,0.325,-13.955,0.0381,0.806,0.000251,0.123,0.314,173.789,232786,21,cantopop
0.556,0.56,-9.541,0.0307,0.212,0.0,0.097,0.278,135.886,279093,20,cantopop
0.451,0.642,-7.212,0.0441,0.599,0.0,0.142,0.413,133.764,225640,19,cantopop
0.638,0.931,-7.574,0.0368,0.00131,0.0312,0.356,0.555,120.069,264333,19,cantopop
0.718,0.953,-6.115,0.0449,0.021,0.000419,0.141,0.373,126.084,295653,20,cantopop
0.599,0.569,-8.473,0.031,0.27,0.000445,0.279,0.316,138.021,248373,37,cantopop
0.676,0.487,-10.862,0.0377,0.292,0.000104,0.193,0.288,136.009,251640,32,cantopop
0.534,0.339,-10.618,0.0279,0.904,3.89e-05,0.11,0.315,98.312,258706,26,cantopop
0.468,0.433,-8.039,0.0245,0.639,0.0,0.131,0.416,84.034,277507,48,cantopop
0.651,0.568,-11.72,0.0388,0.502,1.89e-06,0.0737,0.658,130.383,227000,41,cantopop
0.666,0.383,-12.421,0.0327,0.388,0.334,0.091,0.459,115.012,195523,29,cantopop
0.557,0.436,-8.569,0.0676,0.809,0.0,0.151,0.246,179.997,248551,40,cantopop
0.55,0.604,-6.22,0.0288,0.464,0.0,0.101,0.508,129.984,181666,50,cantopop
0.702,0.744,-6.705,0.0471,0.263,0.464,0.113,0.813,135.969,134805,26,cantopop
0.469,0.435,-9.943,0.0544,0.964,0.00286,0.118,0.265,69.551,58789,26,cantopop
0.734,0.893,-4.635,0.0346,0.334,0.0,0.0978,0.707,98.554,300000,42,cantopop
0.493,0.492,-8.053,0.0402,0.598,0.0,0.128,0.175,133.647,266427,39,cantopop
0.603,0.598,-7.071,0.0302,0.548,0.0,0.127,0.448,134.371,289560,19,cantopop
0.706,0.439,-8.72,0.0352,0.728,0.0,0.15,0.492,125.947,217720,32,cantopop
0.543,0.604,-4.789,0.0253,0.257,0.0,0.313,0.525,97.927,236333,21,cantopop
0.369,0.443,-7.324,0.0273,0.701,0.0,0.108,0.235,100.451,270000,48,cantopop
0.557,0.536,-7.661,0.0313,0.731,0.0,0.0858,0.391,128.865,254337,43,cantopop
0.276,0.325,-9.531,0.0326,0.88,0.0,0.106,0.398,72.807,157373,21,cantopop
0.534,0.535,-6.925,0.156,0.707,0.0,0.105,0.427,156.199,239478,47,cantopop
0.334,0.367,-10.719,0.0428,0.929,2.11e-06,0.114,0.344,172.116,253994,52,cantopop
0.202,0.228,-12.664,0.0324,0.611,5.91e-06,0.137,0.27,169.258,152320,20,cantopop
0.669,0.539,-10.252,0.0285,0.377,0.0558,0.0808,0.751,142.97,138045,30,cantopop
0.549,0.4,-8.61,0.031,0.86,0.0,0.0887,0.238,128.002,243386,45,cantopop
0.598,0.408,-11.177,0.0268,0.448,1.39e-06,0.148,0.271,132.225,264986,19,cantopop
0.366,0.247,-13.866,0.0355,0.814,2.13e-05,0.259,0.231,151.666,207600,21,cantopop
0.525,0.915,-7.994,0.0951,0.0631,0.0031,0.302,0.543,166.121,224266,20,cantopop
0.541,0.313,-13.729,0.0334,0.367,0.0,0.142,0.291,133.969,286080,19,cantopop
0.744,0.713,-6.178,0.0471,0.126,0.0,0.154,0.521,139.979,234360,49,cantopop
0.362,0.269,-10.169,0.0279,0.176,0.00157,0.062,0.292,79.183,164946,21,cantopop
0.525,0.954,-5.411,0.0968,0.0364,0.0,0.17,0.502,147.518,177480,19,cantopop
0.51,0.173,-14.5,0.038,0.887,0.0719,0.212,0.471,122.12,181893,19,cantopop
0.804,0.529,-8.57,0.0305,0.277,0.0,0.0916,0.723,106.908,280773,46,cantopop
0.54,0.407,-8.741,0.0295,0.476,0.0,0.094,0.614,127.995,223627,54,cantopop
0.451,0.436,-8.206,0.0242,0.413,1.28e-06,0.161,0.181,150.473,246320,19,cantopop
0.49,0.372,-9.061,0.028,0.644,1.15e-06,0.367,0.5,113.448,190453,21,cantopop
0.549,0.401,-11.742,0.0307,0.829,0.0,0.158,0.288,120.222,278000,19,cantopop
0.663,0.42,-7.465,0.0301,0.831,0.0,0.0822,0.427,129.786,228613,48,cantopop
0.321,0.35,-12.777,0.0308,0.395,0.0,0.287,0.181,160.122,225426,19,cantopop
0.433,0.429,-9.805,0.0332,0.592,4.94e-05,0.106,0.255,131.937,258626,19,cantopop
0.435,0.323,-9.711,0.0318,0.779,0.000274,0.241,0.106,77.386,297333,19,cantopop
0.582,0.373,-11.479,0.03,0.461,0.0,0.1,0.281,106.743,251480,19,cantopop
0.54,0.267,-11.638,0.0278,0.91,3.79e-05,0.0914,0.291,100.842,220000,19,cantopop
0.376,0.185,-10.475,0.0315,0.881,5.06e-06,0.152,0.214,71.753,283640,19,cantopop
0.562,0.547,-7.466,0.0276,0.308,0.000405,0.0768,0.415,76.79,325306,19,cantopop
0.563,0.522,-9.365,0.0379,0.706,0.0,0.227,0.535,142.59,235306,19,cantopop
0.629,0.707,-6.811,0.0321,0.126,0.0,0.101,0.507,134.54,233906,19,cantopop
0.431,0.212,-16.007,0.0313,0.742,2.32e-05,0.144,0.141,139.308,254466,19,cantopop
0.63,0.389,-12.298,0.0282,0.321,0.00222,0.216,0.503,108.981,158106,19,cantopop
0.442,0.726,-3.212,0.04,0.612,0.0,0.177,0.402,171.993,215213,19,cantopop
0.561,0.249,-15.58,0.0313,0.663,1.84e-05,0.551,0.266,77.904,283826,19,cantopop
0.521,0.23,-10.254,0.0322,0.921,0.0,0.132,0.472,125.398,222857,39,cantopop
0.566,0.622,-6.685,0.0293,0.292,0.0,0.105,0.397,145.025,329560,42,cantopop
0.49,0.482,-8.08,0.0289,0.705,1.28e-05,0.106,0.2,135.88,249133,38,cantopop
0.771,0.553,-7.362,0.0353,0.452,0.0,0.0895,0.549,120.03,209186,41,cantopop
0.423,0.607,-7.079,0.0382,0.0944,0.0,0.204,0.808,145.954,136294,30,cantopop
0.608,0.469,-7.964,0.0302,0.58,0.0,0.0757,0.719,142.958,133734,27,cantopop
0.6,0.794,-7.018,0.0439,0.0865,0.0,0.181,0.644,134.069,43899,29,cantopop
0.66,0.427,-11.012,0.0346,0.86,5.74e-06,0.131,0.339,124.505,237520,19,cantopop
0.51,0.294,-8.914,0.0336,0.828,0.0,0.0468,0.245,127.984,276240,19,cantopop
0.661,0.398,-7.923,0.0319,0.536,0.0,0.115,0.384,82.027,261426,42,cantopop
0.629,0.336,-8.417,0.0306,0.747,0.0,0.13,0.325,142.143,240826,45,cantopop
0.462,0.408,-10.38,0.0504,0.685,0.0,0.102,0.0909,144.04,199400,19,cantopop
0.604,0.728,-4.94,0.0291,0.0722,3.87e-05,0.0908,0.487,133.969,312626,40,cantopop
0.634,0.336,-11.958,0.0346,0.758,4.32e-06,0.096,0.0982,112.932,281640,45,cantopop
0.405,0.413,-9.66,0.0662,0.398,0.0,0.1,0.397,71.659,240955,48,cantopop
0.529,0.569,-8.216,0.0315,0.167,0.0,0.18,0.311,140.049,180427,19,cantopop
0.654,0.553,-5.532,0.0304,0.68,0.0,0.122,0.391,117.979,247546,45,cantopop
0.559,0.366,-9.208,0.0373,0.835,0.0,0.0689,0.259,111.651,268692,45,cantopop
0.636,0.58,-7.223,0.0264,0.59,0.0,0.0765,0.527,100.531,286266,42,cantopop
0.754,0.519,-9.808,0.0376,0.417,0.0,0.253,0.802,120.095,204120,20,cantopop
0.567,0.493,-7.34,0.0291,0.317,0.0,0.118,0.474,115.997,257741,20,cantopop
0.601,0.288,-18.953,0.0409,0.68,0.338,0.65,0.421,128.674,139285,26,cantopop
